,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,-0.042353880954350304,0.10721571331477328,0.06955053465650538,0.05982619175633666,0.2716464710828099,0.3041072675386717,0.2040339913802344,0.18170753481862117,0.30843884886224787,0.33053524129505957,0.4633021064117208,0.16157416054079418,0.24670324220941336,0.38533497476982265,0.39611545815510973,0.450735216226543,0.44434701714428093,0.42319005665185844,0.45001209486659255,0.6874426111117535,0.5846598229538525,0.7082449951585459,0.7287852370662564,0.7108574311353629,0.6651111960808174,0.7857580730370807,0.7174440377446719,0.8399393380870158,0.7111941467247003,0.8237426570827272,0.8296341344489426,0.8079274819928944,0.9263048876774241,0.8690094333116497,0.7518529069151956,0.918290542336601,1.0074632502381646,1.069053459954759,0.7892024267988552,0.9698730267989363,0.9694271329518631,0.984972899013492,0.9164890728500281,1.0232586316265777,0.9854819175532111,0.9693372754582229,1.1376756764129632,0.8336060172128166,1.078856923471543,1.0802228335963415,1.078899247640281,1.0049295419079292,0.9208920712643514,0.8605294272757178,0.8977372772201845,0.7118813591104259,0.8521002732121368,0.9296087241141637,0.9820460374964892,0.7883891970746283,1.1663737515640007,1.046063688641126,0.9204010566047567,0.81008779427075,0.9277694220459565,0.9267499574455001,0.8453584795879018,1.0561158916400952,0.7981594918416224,0.8218254690885117,0.7953736199499545,0.6582032208553634,0.6447922463241034,0.6887657907424442,0.6987572463349143,0.775079109677193,0.6440165428844468,0.6182627165826514,0.4657068711271348,0.7452046889698236,0.35755313999260974,0.48291715327065815,0.6610887346116948,0.44506908956950947,0.454110486154244,0.32586629340098255,0.30457599020807324,0.1356037110061735,0.3141864066658888,0.25366405187564633,0.2938050661256112,0.08996787089519423,0.1559860590972384,0.14961696769591043,0.003941782280767206,0.010930694796917217,0.01277709067661767,-0.09241965829639674,-0.08936767233048296,-0.2151364836388337
1,-0.0365730989365316,-0.019126576174710308,-0.0813224272639364,0.15837461529339902,-0.01303259760665218,0.12025308601842372,0.1394337088964598,-0.019789627811409742,0.18159371572596236,0.13554337462648156,0.21123581798400226,0.06180820293450355,0.09122612699330981,0.002524611585842565,0.04393590803174538,0.22942044175613632,0.0020876556424945375,-0.00994178000937429,0.08709507581189752,0.18661944113668316,0.14147821611068268,0.0725846747178806,0.16291370180433207,0.1541050197049595,0.07564764166307722,0.14594247131392732,0.1033620350166341,0.3930439003110753,0.2551605170985926,0.11815781524818345,0.04486180035483618,0.08016148213311583,0.02363624947247775,0.1660257968819469,0.06416205183625776,0.27569871812344116,0.2239275474471488,0.09277237887134306,0.2763233828491765,0.3417662762391637,0.07535309011075933,0.2605012792352356,0.10722497738020043,0.2206911580924862,0.2572998762946945,0.26678124927117813,0.18955229757491107,0.31437587543205786,0.23057045337001014,0.32935873211626615,0.4087513040814876,0.3408428158550381,0.21519741533202735,0.44964079202236473,0.3388348055559516,0.303069124745173,0.4845115520777042,0.4115062189249274,0.36460110588908967,0.2121399058090507,0.5202971694068371,0.533775317048792,0.33465396291609145,0.4059301242592844,0.5573798654065811,0.4310122311325414,0.3922576265209542,0.6168958988618878,0.3685567238601717,0.4611208740104071,0.516956849108975,0.5425142271138771,0.6188908570052125,0.5557054054955404,0.44858320609947344,0.26021022755571827,0.46605572087286845,0.5249562238080987,0.5846258992038739,0.39812706942820125,0.7206975387188173,0.5412299160361915,0.5702862916610997,0.7887815907758026,0.5947687880553915,0.7252688215112492,0.7617715507576284,0.6406544193107666,0.6810153197823359,0.7177297961767554,0.7447031296916289,0.6369625213092508,0.8116033464022057,0.6673971045545101,0.8600778385705096,0.7961137880861796,0.6019880516196049,0.8371608954497055,0.8373350202690069,0.7252512845081807
2,0.09807851343208485,-0.0332807510409015,0.06020604722313496,0.13201293825404237,0.06635602242323863,0.08625144660744412,0.11208658424648152,0.053399613598197664,0.10320665958756756,0.12961354432847536,-0.0019989319138748463,0.25590087021008784,0.13649296769661157,0.14151099950569296,0.1153605757588341,0.07095391473033621,0.14711153042612418,-0.009942116485544508,0.18676604764841467,0.1748345280872809,0.16862106877576555,0.20764485786702386,0.25044229945564056,0.14954190375636822,0.1277960381384414,0.3699784160537217,0.3450937542070651,0.36469717598464074,0.07076595886380298,0.05413038344781536,0.03759694162275208,0.23503742733055938,-0.0596076293648965,-0.0012879776610476568,0.3052752267098034,0.18760086700365264,0.03501577462657979,0.00041668487156518164,0.22869176404639033,0.1935760591627252,0.1527196063833261,0.2037206977975513,0.04565270632190094,0.21881512703395617,0.2601774044702825,0.28765185798103965,0.3984236910430329,0.27486743315123446,0.23572885792056592,0.263494360620549,0.31184931748209976,0.24258424292089087,0.17861609740509896,0.24825408475817579,0.24422939099938898,0.23699495733902318,0.4158684311601806,0.23154350760661094,0.23068207617125117,0.3051050586026507,0.17654702218057905,0.27887341536513915,0.19594966791435312,0.4955617833993231,0.3395396458561635,0.23787031576838652,0.35152264952065654,0.1319657875373746,0.40887767714119616,0.18844861684349246,0.3366950726993467,0.31290275309086185,0.24821205573994592,0.32720733055004925,0.364534485166928,0.15760021348268713,0.3046469472416223,0.4119636763071987,0.2572926486009542,0.1123742289775056,0.3209020139576216,0.27461144847206576,0.5695219598210604,0.3920750465685551,0.35798716796503527,0.30093435424008286,0.42152809799525,0.49238281524872546,0.42604468780552707,0.26428922236360763,0.4717553240808447,0.31795394219245265,0.2982163164526975,0.5317278132344354,0.3456585128602145,0.40218769544855765,0.5076548389191362,0.28248105381801786,0.6193867008558482,0.49665310067722773
3,0.004768891147669804,0.18026483734861548,0.17167738659035114,0.2435445468589345,0.313372323057748,0.11392452562607583,0.15382333901841674,0.15862550469388975,0.2414782332731693,0.11407123569283761,0.0706783265178611,0.3041163804132323,0.07435004763423514,0.24257497191250124,0.18399870093792045,0.1250268508751909,0.186400401828899,0.20455854003148422,0.0685833648821991,0.1066260927308591,0.23646049829854401,0.4100555296902263,0.16103448305531448,0.17729496910067105,0.1484402852663516,0.4132462881625092,0.16792233265978412,0.2625625866403061,0.2670825642216799,0.25458340512315,0.25358616869975315,0.311862412567629,0.334730584681812,0.4148672944240155,0.44174965564109303,0.34507005386010536,0.10885387698488641,0.39617311277524325,0.47135705958722235,0.4711816388571592,0.2523668994866518,0.2087920966439095,0.40943620774579814,0.49751846362241786,0.5399494472999361,0.4396685813008722,0.2846503705255984,0.6385198633017405,0.3536228887285568,0.579361915174211,0.5790723502227968,0.5743610189815921,0.43742192286098996,0.7053981322943794,0.5669867435373573,0.5607218970731328,0.7218279458514356,0.6490651308613554,0.48548643277412884,0.5351474270582391,0.6678896920784331,0.6310050619720167,0.5408652808603236,0.6961517829415198,0.6926712661197919,0.6487357543317998,0.7806563997864295,0.8622105577180661,0.7733614310047164,0.7938116809489916,0.6937539741911045,0.8371892277522625,0.673730151457503,0.9379174548262699,0.8340234566035563,0.9400129932722624,0.7989619915824806,0.8395751401537155,0.9442061156787799,0.8539818985957998,0.9911733613580758,0.9683532170740856,0.9118024033165746,1.0271031218644937,1.0079650010751844,1.0499592003018323,1.226583392385416,1.0579397738028264,0.9826541875627355,1.1074234770017986,1.1809543174938686,1.1981970477322286,1.2164117241364132,1.132612748452809,1.0617983764586976,1.3590143941473616,0.9621854633373024,1.1795953383405253,1.257895272152453,1.3586045476157833
4,0.18127270506850887,0.23209601462593973,0.08970369951561932,0.16340549494294992,0.2073697138792758,0.2237148127093525,0.09718189315651282,0.3227694089915569,0.10460964405238216,0.18017205918245893,0.31380213519886474,0.3197974247532833,0.3472909722894542,0.21149519132983652,0.3546455035278217,0.29790269175431944,0.34713201230288826,0.3687248756944654,0.2087496708168665,0.15833999459367407,0.4858810243013855,0.18152850732458042,0.42105176302406067,0.29216616486648717,0.3499677396571389,0.32128024969468133,0.4850078397928911,0.5252640348137712,0.440838590332246,0.42824933560460077,0.26605645889642965,0.5100323952982347,0.46543382055948507,0.627192594220429,0.46826520060749716,0.5846838180701344,0.5354075497294686,0.6847882716276833,0.6045701294350513,0.5405218834807191,0.48784346703304887,0.4780559241072121,0.6610275790616854,0.4193262194635608,0.6416265164873556,0.7546083600222312,0.7115710983837873,0.725125322580983,0.5203653061985666,0.6770497210831464,0.5209790336242824,0.7058957932593201,0.6081730685369571,0.6875407490611304,0.6814771026726706,0.6490026312812369,0.72526122939806,0.7291548640860681,0.7258489608032043,0.7851541490752406,0.854504812143922,0.9332514956488822,0.8436215437985883,0.9327781087283603,0.9649680667357483,0.9335587271349066,0.847036638852158,0.8441667991637529,0.8825437622450504,0.7753595992773874,0.8002906739538505,0.9507060288930855,0.994717858298743,0.999886963156066,1.0699661701407555,1.0694893228717148,0.9230808381366924,1.024169258175845,0.9874838934911423,1.1840546072372193,1.0888672978652234,1.058936743186129,1.0397051593094024,1.0033194789757298,1.116824148363868,1.0393991967609866,1.2744689187267233,1.1531967196350248,1.3265831272844877,1.0560510053125587,1.2927396194081868,1.0668099494841021,1.2532088455341646,1.178029485730746,1.1984695077462904,1.2906461504330684,1.1899747022241531,1.4839796965272842,1.3872341126700012,1.327110235978451
5,-0.12757519752394691,0.11786926229120179,0.1795013749711697,0.04570781035959351,0.13571696402210803,0.596107179179349,0.4642217536587779,0.5552197683550746,0.7256513758631857,0.630211226233239,0.7134762564859014,0.6288848833584796,0.8292671363177373,0.9104296536411096,0.8525643499570802,0.8938126350554838,0.7791898341208876,0.7594284124033699,0.9677270159758312,0.9620507908591628,0.9245760485051951,1.0115619157953304,1.1614754855139904,1.1298337355811334,0.8949438356862706,0.8928658097009983,0.7889111925069432,1.0024781350395966,0.8893919908753314,0.6635722271096214,0.6781791773921378,0.7344160395704348,0.583628213988566,0.34849701005892253,0.3850667278243617,0.49931966156586494,0.41252472714671434,0.39701151149034025,0.2659618428988631,0.16905888024779198,0.20833347881728326,-0.09527972976798399,-0.18085202475780215,-0.17503789323451274,-0.22312276083589855,-0.27848211973229847,-0.4987278855221951,-0.397370966012846,-0.45116225705124013,-0.5566770002226132,-0.5859553495853618,-0.6454110197057857,-0.5955751242647779,-0.8353914225388067,-0.9106482832804738,-1.0170893021043084,-0.8717281221813943,-0.9095885726723625,-0.9888273766171428,-0.9592536746922553,-0.9396499644845923,-0.930973005829441,-0.5831065294841726,-0.94765382502006,-0.9588255221450784,-0.9786050214486,-0.871699119809411,-0.8716121497397478,-0.681433295907037,-0.9029086308989183,-0.8192687331678574,-0.8676827808807828,-0.748672729814105,-0.8539086967685854,-0.43630933240430864,-0.4805342909551134,-0.5166246417574535,-0.42497794447205184,-0.2507329838084869,-0.2011033640621932,0.006017607051213875,0.010734542070332302,-0.1369651503641274,0.1348122265359632,0.2472918492519135,0.2622390936202627,0.3558193593390197,0.42500127053045655,0.4717743536833669,0.5672598764500061,0.3646002875049311,0.6503532919653575,0.8249898697749383,0.9739283913906426,0.7122675012738687,0.8630197316075544,0.933662530108689,0.9614307143318866,0.8327656292352552,0.949689449366504
6,0.08889693964513926,0.1450871111822326,0.12856636477125286,0.11494012876823309,0.27415194089671796,0.2769006913190752,0.34041084860171256,0.5579444899087391,0.48735977229326494,0.6696647667061332,0.5255846138578025,0.5739224597879464,0.7381343796375699,0.8567201696698556,0.6999021090810135,0.699445325562386,1.254064751559637,1.0772479420305916,0.9653168640783827,0.9844540369363269,0.9468688214557819,1.03221266567773,0.9632512042229452,1.0547522340834274,1.03394241490161,0.9134498442294436,1.0099007272293845,0.8978658769890414,1.0761344374546373,1.0706450217859522,0.7992572704000108,0.8742845115123474,0.9281695189395802,0.808905400321819,0.7045181321097763,0.649645512074097,0.8242073934875492,0.8034065230056839,0.5049303593355629,0.7275478521945833,0.498163755439834,0.3771603602742596,0.3271193855737161,0.1600606961851775,0.28197129152769834,0.2401475168880184,0.152311047598736,0.2245114029459828,0.0027749614206150335,-0.02652286906887373,-0.1321263749207788,-0.1988523474999737,-0.34123176825112905,-0.3544647524015687,-0.4753440345969381,-0.4822912215951455,-0.48228745768442977,-0.5489452975017907,-0.6535173352581253,-0.606837044100468,-0.6227608458196879,-0.5376046664954717,-0.9299177627808259,-0.9802578100232436,-0.8351345401816226,-0.792782478169888,-1.020565905009445,-0.9303855100212386,-0.8461775664375761,-0.9163608401511645,-1.1425197291340943,-0.9998726989663332,-0.8494947357030146,-0.9274669306726322,-0.8745386294279052,-0.9617504208598378,-0.988899291883124,-1.1458283030322463,-0.7558062234939275,-0.8953651197546569,-1.0112597755222283,-0.8986256339305424,-0.7084457899573788,-0.7035521495690767,-0.6148376467894835,-0.5975490598635114,-0.5406831896951927,-0.7049328234025973,-0.3468004197510087,-0.27696110909933136,-0.2072275335258318,-0.25971083229607433,-0.17820659424008173,-0.39708281486140806,-0.2580908436182421,-0.10304896243026007,0.007973196818765082,0.10740342933561711,0.16642323755557767,0.20467842674335412
7,0.10761710144627168,0.2901319707194318,0.046166606225052004,0.21310989589663878,0.06320623959056049,0.30779367302521815,0.4039431730962169,0.3252958791084435,0.5747634670007218,0.6220657205580112,0.5772830723133042,0.7938771453827882,0.860450791931098,0.5915742404401353,0.748340569879365,0.7607782344054391,0.7997210307116415,0.8330596452264803,1.0864083314641877,1.0032756408671406,0.935010159530268,1.0677397751405744,1.2415361765314328,1.0477572121947218,0.8707950271590015,0.9264042167834257,1.105749501414205,1.0509776806775908,0.919350848473756,1.0852190323882616,0.9524607608008829,0.8224656062210709,0.9577178862679097,0.8334091292811736,1.0206648437837818,0.7078717992041061,0.7843249445480245,0.863908657932378,0.5724373911234473,0.5800509462365493,0.5193959586681421,0.42881592419400705,0.5458738550637956,0.42818961835554686,0.4785969254646537,0.25835176972886803,0.32791884487722145,0.1232601572149465,0.13701951832130585,0.19946657514987218,0.11522971025555956,-0.10988829815639115,-0.13919616356736497,-0.1195176978305792,-0.19746665907157152,-0.35051868583996876,-0.22378646203776195,-0.4099446325695603,-0.3274691330770819,-0.32036539064476377,-0.6622201010326105,-0.7087426948368213,-0.6525284522531194,-0.78316855321075,-0.8740793596941994,-0.8626149440442268,-0.8954819877092997,-0.8365399386549379,-0.8856035106482603,-0.7872781945143879,-0.9461094851318753,-1.0359029662631052,-0.9834518955910059,-0.9116110685129969,-1.0544236277777965,-0.9305993917561343,-1.0564031915853869,-0.9313953688935456,-1.026015472652008,-1.0195380259185058,-0.8141180660957915,-0.9163021039138675,-1.0132561984641062,-0.7921976025910068,-0.7592030927214493,-0.8367597269897619,-0.8387726267489514,-0.7855368071541778,-0.7576087699425397,-0.7672601595465373,-0.5677544163504887,-0.733376067761951,-0.42115120438346587,-0.522123017482949,-0.4103873032116738,-0.21364805299176592,-0.24404829328149552,-0.3611539874618639,-0.16158734919034667,-0.15374203128407576
8,0.002802482834604818,-0.022242625653885753,0.04451265547759853,0.15863586133135382,0.012075783177156851,0.4755529624191751,0.16289948512277314,0.2748662636405559,0.2673435465426198,0.3981890974944092,0.3251942801090422,0.5104094966736339,0.45968249172460823,0.5345948255405251,0.65520717740428,0.6212852142683917,0.5354779938460853,0.7569330649936865,0.7945986040785128,0.7505133700793043,0.8151969264693038,0.6447631641900649,0.8635689882065612,0.777406283849829,0.8993883344470719,0.7343427557814799,1.0196163203720463,0.8746550624493297,0.9634022183403864,1.2662797245150024,1.1206008457304906,0.9644774415481397,1.1911996007137937,0.9301416679410812,1.0073754237800463,0.9344503593333638,0.9819777739447206,0.8932973525593799,0.922672174988513,0.8944964646572201,0.9074392167058961,0.9685678376962473,0.9342931635735796,0.9916701448015044,0.967399640936472,0.8235350557569298,0.987881192010635,0.7781064001780198,0.814557306030415,0.7067748208974797,0.7419892887316224,0.6193917220665444,0.5521382863878692,0.48524268349597344,0.48486619953268945,0.595467482843967,0.3017854974394917,0.21395709669493604,0.37691717939398495,0.3915449201644004,0.4085491114920896,-0.015053562364403,0.17321979830546577,0.13122519389199602,-0.09057057997258308,0.1266800751303151,0.0013345898416625276,-0.1094931750163014,-0.040862564165966626,-0.25493776031927284,-0.14182216371295692,-0.4346829411754345,-0.3232542020050828,-0.4111579393586057,-0.34340812028615864,-0.4089505262191507,-0.3830323518545824,-0.7534440510456399,-0.5423373568286635,-0.47490923092193715,-0.5843663883895828,-0.6121622514334173,-0.7499649688700492,-0.6693930382677663,-0.6944999134524255,-0.7944655862538197,-0.666808943622681,-0.8127118633255553,-0.8558807776859301,-0.7829413186025124,-0.96589196609446,-0.7942756361419798,-0.9536480673496601,-1.0566716562505416,-1.010765913670928,-1.090484645688847,-0.9142508441234771,-1.0751991204760567,-0.9867283511743538,-0.7420937976788846
9,-0.06287014981992174,-0.0033289467048356197,0.10188010409096762,0.23767945948624367,0.3543824041250273,0.16726249551886224,0.3281207948106849,0.26703726912535525,0.4328517369738519,0.6395666376476807,0.5184935458474281,0.4829678228205974,0.7037415765392665,0.5849995743110544,0.6598219176116478,0.6165431083447114,0.5515220670714085,0.8353893162983469,0.8430717485252539,0.7034380477196162,0.9371287291124053,0.8998371501231491,0.8385867444324927,0.8802153424247631,0.9121219608487697,1.0896451994704277,0.8036711883450075,1.0205160992931013,0.9683410120064166,1.113037602426671,0.9424642600976734,0.9894881908769059,1.0365288690322827,0.9817582395316582,0.8765195526381034,0.9804457983444912,1.1422819564222033,1.0297921268431078,0.8425333195325239,1.0199850273746949,1.0469306758933525,1.027132399302724,0.8701364151210599,0.8481690101551486,0.8183669786052914,0.9025311031642479,0.7768051151469044,0.8383979065520145,0.7562429706737919,0.6634181636039398,0.8034018108256067,0.7704353331300177,0.6392676712671599,0.39166935374578876,0.4306866301520602,0.6194646859878891,0.541202154451452,0.47110485488376375,0.6090190029520292,0.1705911394243596,0.42941602969162923,0.15049326275598174,0.40482655944134494,0.13613994407463234,0.028253352765982745,0.01682755486985256,0.09498946823890264,0.029082025494001226,0.17962018223306778,-0.14118038279549874,-0.18004914632044539,-0.3635638092443823,-0.28181406059680714,-0.27979975231296367,-0.3333539682989264,-0.24702313360284514,-0.5367328615593363,-0.39977403514533294,-0.526565205362001,-0.30634825071790583,-0.5909050834481471,-0.5933564788185025,-0.5577317673384873,-0.8510117919157674,-0.6940765051836277,-0.7421115668407499,-0.8077203347805574,-0.681837328008005,-0.9585720990845417,-0.9273572615721718,-0.8388944030456772,-0.9949388259890588,-0.8350289008274957,-0.9460077591943761,-1.082161903995786,-1.0893074947718415,-1.0999789174154353,-1.0511040595836463,-0.9304422818863594,-1.1182914351198006
